1.49559 , 0
1.4845 , 0.0110891
1.48726 , 0.0069717
1.49522 , 0.00936309
1.49871 , 0.00804934
1.49764 , 0.00665829
1.49845 , 0.0056852
1.49659 , 0.0052625
1.49654 , 0.00464144
1.49655 , 0.00415144
1.49603 , 0.00379057
1.49778 , 0.0038762
1.4988 , 0.00370873
1.49866 , 0.00343635
1.49975 , 0.00338011
1.49936 , 0.0031859
1.49871 , 0.00306271
1.49884 , 0.0028908
1.4985 , 0.00275561
1.49881 , 0.00263173
1.49886 , 0.00250384
1.49898 , 0.00239039
1.49813 , 0.00243814
1.4987 , 0.00240315
1.49818 , 0.00236397
1.49906 , 0.00243767
1.49939 , 0.00236865
1.49975 , 0.00231101
1.49983 , 0.00223121
1.50018 , 0.00218473
1.49975 , 0.00215661
1.49936 , 0.00212403
1.49857 , 0.0022064
1.49899 , 0.00218117
1.49912 , 0.00212208
1.49915 , 0.00206242
1.49919 , 0.00200646
1.49935 , 0.00195933
1.4991 , 0.00192431
1.49963 , 0.00194819
1.49932 , 0.00192464
1.49953 , 0.00188999
1.49968 , 0.00185091
1.49963 , 0.00180901
1.49978 , 0.00177527
1.49953 , 0.00175461
1.49952 , 0.0017169
1.49931 , 0.00169361
1.49967 , 0.00169783
1.49967 , 0.00166355
1.49972 , 0.00163149
1.49986 , 0.00160555
1.49979 , 0.00157642
1.49979 , 0.00154696
1.5 , 0.00153238
1.50058 , 0.00161108
1.50054 , 0.00158287
1.5006 , 0.00155633
1.50078 , 0.00153985
1.50068 , 0.00151697
1.50093 , 0.00151292
1.50078 , 0.00149624
1.50096 , 0.00148364
1.5011 , 0.00146644
1.50092 , 0.00145441
1.50096 , 0.00143274
1.50062 , 0.00145092
1.50079 , 0.00143904
1.50045 , 0.00145701
1.50053 , 0.00143793
1.5004 , 0.00142277
1.50044 , 0.00140337
1.50041 , 0.00138444
1.50025 , 0.00137509
1.50039 , 0.00136418
1.50044 , 0.00134705
1.50031 , 0.00133565
1.50039 , 0.00132088
1.50023 , 0.00131468
1.50037 , 0.00130666
1.50054 , 0.0013012
1.50008 , 0.00136395
1.49989 , 0.00136164
1.49999 , 0.00134931
1.50007 , 0.00133577
1.50005 , 0.00132034
1.49985 , 0.00131995
1.49998 , 0.00131142
1.50001 , 0.00129684
1.50015 , 0.00128969
1.50003 , 0.00128044
1.50009 , 0.00126789
1.49988 , 0.00127143
1.49987 , 0.00125794
1.49981 , 0.00124593
1.5 , 0.00124788
1.49999 , 0.001235
1.49991 , 0.00122538
1.4998 , 0.00121783
1.49974 , 0.00120688
1.49402 , 0
1.48869 , 0.00532364
1.49278 , 0.00511347
1.49489 , 0.00418713
1.49951 , 0.00564087
1.50099 , 0.00483944
1.50491 , 0.00566518
1.50215 , 0.00563108
1.50147 , 0.0050124
1.50051 , 0.00458591
1.50095 , 0.00417235
1.50153 , 0.00385207
1.50003 , 0.00384911
1.49889 , 0.00374076
1.49849 , 0.00350546
1.49788 , 0.00333472
1.49762 , 0.00314322
1.49754 , 0.00296449
1.49828 , 0.00289896
1.49887 , 0.00281271
1.49907 , 0.00268336
1.49881 , 0.00257174
1.49915 , 0.00248062
1.49918 , 0.00237513
1.49919 , 0.00227818
1.49934 , 0.0021943
1.49932 , 0.00211164
1.49925 , 0.00203583
1.4994 , 0.00197029
1.4995 , 0.00190571
1.49941 , 0.00184501
1.50009 , 0.00190854
1.50045 , 0.00188573
1.50046 , 0.00182943
1.50038 , 0.00177832
1.50049 , 0.00173208
1.50034 , 0.00169128
1.50009 , 0.00166497
1.50009 , 0.00162172
1.50038 , 0.00160556
1.50027 , 0.00156921
1.50034 , 0.00153262
1.50001 , 0.00153086
1.49978 , 0.00151334
1.49976 , 0.00147944
1.49981 , 0.00144776
1.50016 , 0.00145738
1.49994 , 0.00144345
1.49999 , 0.00141464
1.49989 , 0.00138989
1.49948 , 0.00142074
1.49935 , 0.00139954
1.49932 , 0.0013732
1.49945 , 0.00135353
1.49918 , 0.00135576
1.49907 , 0.00133593
1.49907 , 0.00131231
1.4989 , 0.00130092
1.49853 , 0.00133039
1.49843 , 0.00131213
1.49849 , 0.00129172
1.4985 , 0.00127075
1.49876 , 0.00127794
1.49895 , 0.00127183
1.49903 , 0.00125438
1.49874 , 0.00126808
1.49833 , 0.00131354
1.49865 , 0.00133138
1.4986 , 0.00131266
1.49856 , 0.00129458
1.4986 , 0.00127702
1.49863 , 0.00125953
1.49869 , 0.00124336
1.49853 , 0.00123629
1.49851 , 0.00121984
1.49883 , 0.00124624
1.49881 , 0.00123024
1.49899 , 0.00122808
1.49918 , 0.00122692
1.49873 , 0.00129204
1.49839 , 0.00132078
1.49826 , 0.0013107
1.49834 , 0.00129732
1.49839 , 0.00128277
1.49835 , 0.00126829
1.49855 , 0.00126893
1.49855 , 0.00125426
1.49864 , 0.00124305
1.49885 , 0.00124712
1.49889 , 0.00123389
1.49876 , 0.00122661
1.49897 , 0.00123116
1.49897 , 0.00121787
1.49895 , 0.00120503
1.49918 , 0.00121438
1.4991 , 0.00120404
1.49901 , 0.00119475
1.49907 , 0.00118377
1.49931 , 0.00119615
1.49929 , 0.00118431
